,Entry Time,Exit Time,Type,Entry Price,Exit Price,Qty,PnL,Reason
395,2025-07-31 10:18:00+05:30,2025-07-31 10:21:00+05:30,Long,2781.800048828125,2780.415952457638,1444,-1998.6351589832084,Stop
396,2025-08-01 10:19:00+05:30,2025-08-01 10:20:00+05:30,Short,2870.0,2873.6594234781305,546,-1998.0452190592641,Stop
397,2025-08-04 10:23:00+05:30,2025-08-04 10:24:00+05:30,Short,2920.300048828125,2922.4184471085596,944,-1999.7679767302398,Stop
398,2025-08-05 10:15:00+05:30,2025-08-05 10:19:00+05:30,Short,2927.300048828125,2928.692255899346,1436,-1999.2093542734092,Stop
399,2025-08-06 10:16:00+05:30,2025-08-06 10:17:00+05:30,Short,2963.89990234375,2965.4753694408378,1269,-1999.2677462043762,Stop
400,2025-08-07 10:16:00+05:30,2025-08-07 10:18:00+05:30,Long,2961.199951171875,2959.7013921648595,1334,-1999.0777153586787,Stop
401,2025-08-08 10:15:00+05:30,2025-08-08 10:16:00+05:30,Short,2996.800048828125,2998.1136975391164,1522,-1999.373338128913,Stop
402,2025-08-11 10:15:00+05:30,2025-08-11 10:18:00+05:30,Short,2980.89990234375,2982.5043142785375,1246,-1999.0972707452866,Stop
403,2025-08-12 10:15:00+05:30,2025-08-12 10:16:00+05:30,Short,2991.800048828125,2993.546643592176,1145,-1999.8510048386515,Stop
404,2025-08-13 10:15:00+05:30,2025-08-13 10:18:00+05:30,Long,3008.300048828125,3016.279047225296,751,5992.227796275365,Target
405,2025-08-14 10:15:00+05:30,2025-08-14 10:20:00+05:30,Long,2990.89990234375,2989.027958672011,1068,-1999.2358414170285,Stop
406,2025-08-18 10:17:00+05:30,2025-08-18 10:21:00+05:30,Short,3233.60009765625,3236.175453005503,776,-1998.4757510204727,Stop
407,2025-08-19 10:18:00+05:30,2025-08-19 10:24:00+05:30,Long,3232.10009765625,3229.7850694141416,863,-1997.8693729395345,Stop
408,2025-08-20 10:21:00+05:30,2025-08-20 10:24:00+05:30,Long,3240.39990234375,3239.2096743021666,1680,-1999.5831098601047,Stop
409,2025-08-21 10:18:00+05:30,2025-08-21 10:19:00+05:30,Short,3262.0,3263.4741199142245,1356,-1998.906603688425,Stop
410,2025-08-22 10:15:00+05:30,2025-08-22 10:17:00+05:30,Long,3278.60009765625,3276.804299012813,1113,-1998.7238901455344,Stop
411,2025-08-25 10:16:00+05:30,2025-08-25 10:18:00+05:30,Long,3283.5,3281.8021932496663,1177,-1998.3185451427785,Stop
412,2025-08-26 10:16:00+05:30,2025-08-26 10:17:00+05:30,Short,3276.699951171875,3278.330499498886,1226,-1999.052248915711,Stop
413,2025-08-28 10:20:00+05:30,2025-08-28 10:28:00+05:30,Short,3273.800048828125,3275.6351406421068,1089,-1998.414985426139,Stop
414,2025-08-29 10:15:00+05:30,2025-08-29 10:24:00+05:30,Short,3293.89990234375,3288.6049442601457,1133,5999.18750872372,Target
415,2025-09-01 10:15:00+05:30,2025-09-01 10:22:00+05:30,Long,3295.5,3294.1328895619295,1462,-1998.7154604591296,Stop
416,2025-09-02 10:16:00+05:30,2025-09-02 10:23:00+05:30,Short,3370.0,3371.4583693496293,1371,-1999.4243783417228,Stop
417,2025-09-03 10:15:00+05:30,2025-09-03 10:18:00+05:30,Long,3363.699951171875,3368.173949359111,1341,5999.631569083198,Target
418,2025-09-04 10:17:00+05:30,2025-09-04 10:19:00+05:30,Long,3436.300048828125,3433.5300309863346,722,-1999.9528817726523,Stop
419,2025-09-05 10:15:00+05:30,2025-09-05 10:16:00+05:30,Long,3462.699951171875,3460.9562153308657,1146,-1998.3212737966705,Stop
420,2025-09-08 10:20:00+05:30,2025-09-08 10:25:00+05:30,Long,3543.5,3541.2460223654903,887,-1999.2781618101376,Stop
421,2025-09-09 10:16:00+05:30,2025-09-09 10:18:00+05:30,Long,3550.199951171875,3555.2949874083974,1177,5996.857650386919,Target
422,2025-09-10 10:15:00+05:30,2025-09-10 10:18:00+05:30,Long,3521.5,3526.0341461791336,1323,5998.675394993734,Target
423,2025-09-11 10:15:00+05:30,2025-09-11 10:20:00+05:30,Long,3470.5,3468.701903949726,1112,-1999.4828079048275,Stop
424,2025-09-12 10:15:00+05:30,2025-09-12 10:26:00+05:30,Short,3535.89990234375,3531.3013065963114,1304,5996.568854659927,Target
425,2025-09-15 10:17:00+05:30,2025-09-15 10:19:00+05:30,Long,3485.10009765625,3483.595343318914,1329,-1999.8185143197838,Stop
426,2025-09-16 10:15:00+05:30,2025-09-16 10:22:00+05:30,Short,3514.800048828125,3516.140513763719,1492,-1999.9736839060988,Stop
427,2025-09-17 10:15:00+05:30,2025-09-17 10:16:00+05:30,Short,3506.5,3507.936212986697,1392,-1999.2084774819086,Stop
428,2025-09-18 10:15:00+05:30,2025-09-18 10:26:00+05:30,Short,3513.0,3514.3232468277224,1511,-1999.425956688568,Stop
429,2025-09-19 10:15:00+05:30,2025-09-19 10:22:00+05:30,Short,3537.39990234375,3538.792799000765,1435,-1998.8067028167711,Stop
430,2025-09-22 10:15:00+05:30,2025-09-22 10:16:00+05:30,Short,3559.60009765625,3561.0305471660768,1398,-1999.7684147378077,Stop
431,2025-09-23 10:16:00+05:30,2025-09-23 10:19:00+05:30,Short,3566.39990234375,3560.7043548060806,1053,5997.411557165906,Target
432,2025-09-24 10:15:00+05:30,2025-09-24 10:16:00+05:30,Short,3500.89990234375,3502.575499063728,1193,-1998.986886933605,Stop
433,2025-09-25 10:16:00+05:30,2025-09-25 10:17:00+05:30,Short,3440.800048828125,3442.0869837974437,1554,-1999.8969423213157,Stop
434,2025-09-26 10:15:00+05:30,2025-09-26 10:16:00+05:30,Long,3424.300048828125,3430.6169896314955,949,5994.776822398577,Target
435,2025-09-29 10:16:00+05:30,2025-09-29 10:19:00+05:30,Long,3417.10009765625,3421.0207733121247,1530,5998.633753488252,Target
436,2025-09-30 10:15:00+05:30,2025-09-30 10:18:00+05:30,Long,3427.0,3431.3139806117897,1390,5996.433050387686,Target
437,2025-10-01 10:15:00+05:30,2025-10-01 10:16:00+05:30,Short,3443.89990234375,3445.501095387786,1249,-1999.8901120008154,Stop
438,2025-10-03 10:20:00+05:30,2025-10-03 10:23:00+05:30,Long,3399.800048828125,3407.098654788291,822,5999.454099256277,Target
439,2025-10-06 10:23:00+05:30,2025-10-06 10:32:00+05:30,Short,3495.0,3489.0474146425113,1007,5994.253454991136,Target
440,2025-10-07 10:15:00+05:30,2025-10-07 10:19:00+05:30,Short,3536.0,3538.0779822508375,962,-1999.018925305696,Stop
441,2025-10-08 10:15:00+05:30,2025-10-08 10:16:00+05:30,Short,3504.300048828125,3505.713417024896,1415,-1999.9159984309495,Stop
442,2025-10-09 10:19:00+05:30,2025-10-09 10:23:00+05:30,Short,3473.300048828125,3474.7608152474554,1369,-1999.7892280633337,Stop
443,2025-10-10 10:16:00+05:30,2025-10-10 10:18:00+05:30,Long,3488.0,3492.6226396660763,1297,5995.563646901011,Target
444,2025-10-13 10:15:00+05:30,2025-10-13 10:17:00+05:30,Short,3509.699951171875,3504.257906444913,1102,5997.133289112338,Target
445,2025-10-14 10:15:00+05:30,2025-10-14 10:16:00+05:30,Long,3485.800048828125,3483.7762634326596,988,-1999.499970719853,Stop
446,2025-10-15 10:15:00+05:30,2025-10-15 10:21:00+05:30,Long,3538.0,3541.14699803641,1906,5998.1782573974,Target
447,2025-10-16 10:20:00+05:30,2025-10-16 10:27:00+05:30,Long,3599.5,3597.1416746218097,848,-1999.8599207053994,Stop
448,2025-10-17 10:16:00+05:30,2025-10-17 10:19:00+05:30,Long,3620.39990234375,3618.1796491443515,900,-1998.2278794586364,Stop
449,2025-10-20 10:17:00+05:30,2025-10-20 10:18:00+05:30,Long,3668.199951171875,3672.4047867072504,1426,5996.0954734453535,Target
450,2025-10-21 13:45:00+05:30,2025-10-21 13:46:00+05:30,Short,3675.60009765625,3677.3986606459953,1111,-1998.203481607004,Stop
451,2025-10-23 10:15:00+05:30,2025-10-23 10:28:00+05:30,Long,3649.0,3646.755324149479,890,-1997.761506963834,Stop
452,2025-10-24 10:15:00+05:30,2025-10-24 10:16:00+05:30,Short,3621.10009765625,3622.9951470392853,1055,-1999.2770991021962,Stop
453,2025-10-27 10:15:00+05:30,2025-10-27 10:18:00+05:30,Short,3624.5,3621.4363857302674,1958,5998.55674013648,Target
454,2025-10-28 10:15:00+05:30,2025-10-28 10:18:00+05:30,Short,3660.199951171875,3662.4148999974136,902,-1997.883840635829,Stop
455,2025-10-29 10:16:00+05:30,2025-10-29 10:22:00+05:30,Short,3523.699951171875,3516.457798338532,828,5996.50254600798,Target
456,2025-10-30 10:15:00+05:30,2025-10-30 10:23:00+05:30,Short,3504.0,3506.5099284334797,796,-1997.903033049819,Stop
457,2025-10-31 10:17:00+05:30,2025-10-31 10:19:00+05:30,Short,3531.89990234375,3533.225720997685,1508,-1999.334530134176,Stop
458,2025-11-03 10:16:00+05:30,2025-11-03 10:17:00+05:30,Short,3519.5,3521.661133223991,925,-1999.0482321915579,Stop
459,2025-11-04 10:17:00+05:30,2025-11-04 10:19:00+05:30,Short,3505.0,3507.023542726805,988,-1999.2602140832041,Stop
460,2025-11-06 10:15:00+05:30,2025-11-06 10:16:00+05:30,Long,3459.699951171875,3457.758469448094,1030,-1999.7261754946157,Stop
461,2025-11-07 10:15:00+05:30,2025-11-07 10:16:00+05:30,Long,3370.199951171875,3367.841326233784,847,-1997.755322563075,Stop
462,2025-11-10 10:16:00+05:30,2025-11-10 10:17:00+05:30,Short,3492.39990234375,3493.7836630904367,1445,-1999.5342789622464,Stop
463,2025-11-11 10:15:00+05:30,2025-11-11 10:19:00+05:30,Short,3478.699951171875,3474.579542459194,1456,5999.315085663802,Target
464,2025-11-12 10:16:00+05:30,2025-11-12 10:17:00+05:30,Short,3472.10009765625,3474.040199287431,1030,-1998.3046801162482,Stop
465,2025-11-13 10:15:00+05:30,2025-11-13 10:16:00+05:30,Short,3469.5,3464.823565280752,1283,5999.865744795103,Target
466,2025-11-14 10:17:00+05:30,2025-11-14 10:19:00+05:30,Short,3429.0,3423.589330678254,1108,5995.021608494457,Target
467,2025-11-17 10:18:00+05:30,2025-11-17 10:19:00+05:30,Short,3408.800048828125,3410.095348550556,1544,-1999.9427714335907,Stop
468,2025-11-18 10:16:00+05:30,2025-11-18 10:17:00+05:30,Short,3484.5,3479.758502969615,1265,5997.993743436817,Target
469,2025-11-19 10:15:00+05:30,2025-11-19 10:16:00+05:30,Short,3482.0,3483.234840266363,1619,-1999.2063912415033,Stop
470,2025-11-20 10:17:00+05:30,2025-11-20 10:19:00+05:30,Long,3472.0,3470.046681965092,1023,-1998.2443497109653,Stop
471,2025-11-21 10:15:00+05:30,2025-11-21 10:18:00+05:30,Short,3461.60009765625,3456.164486482366,1103,5995.479124793941,Target
472,2025-11-24 10:18:00+05:30,2025-11-24 10:24:00+05:30,Short,3458.800048828125,3453.1595857463617,1063,5995.8122559143885,Target
473,2025-11-25 10:15:00+05:30,2025-11-25 10:21:00+05:30,Short,3471.699951171875,3473.352727786793,1210,-1999.859704050673,Stop
474,2025-11-26 10:18:00+05:30,2025-11-26 10:20:00+05:30,Long,3485.39990234375,3484.253442670519,1744,-1999.425670115248,Stop
475,2025-11-27 10:17:00+05:30,2025-11-27 10:18:00+05:30,Long,3538.0,3536.3747044591255,1230,-1999.1135152756397,Stop
476,2025-11-28 10:16:00+05:30,2025-11-28 10:25:00+05:30,Short,3545.199951171875,3538.8674383610337,947,5996.889631866719,Target
477,2025-12-01 10:19:00+05:30,2025-12-01 10:27:00+05:30,Long,3625.699951171875,3623.5705741500396,939,-1999.4850235033964,Stop
478,2025-12-02 10:15:00+05:30,2025-12-02 10:16:00+05:30,Short,3674.60009765625,3676.6810129801943,961,-1999.7596263104551,Stop
479,2025-12-03 10:17:00+05:30,2025-12-03 10:18:00+05:30,Short,3640.800048828125,3642.626414411508,1095,-1999.8703138043788,Stop
480,2025-12-04 10:15:00+05:30,2025-12-04 10:16:00+05:30,Short,3652.89990234375,3647.7935369363045,1175,5999.979353748506,Target
481,2025-12-05 10:16:00+05:30,2025-12-05 10:19:00+05:30,Short,3664.800048828125,3667.0024917430806,908,-1999.8181667796434,Stop
482,2025-12-08 10:23:00+05:30,2025-12-08 10:27:00+05:30,Short,3617.0,3611.847631470767,1164,5997.356968027412,Target
483,2025-12-09 10:19:00+05:30,2025-12-09 10:22:00+05:30,Short,3594.800048828125,3597.616829181955,710,-1999.914051219248,Stop
484,2025-12-10 10:15:00+05:30,2025-12-10 10:20:00+05:30,Short,3650.699951171875,3652.4466068026613,1145,-1999.9206972503544,Stop
485,2025-12-11 10:15:00+05:30,2025-12-11 10:17:00+05:30,Short,3636.699951171875,3638.609042237173,1047,-1998.8183453670804,Stop
486,2025-12-12 10:15:00+05:30,2025-12-12 10:18:00+05:30,Short,3650.199951171875,3645.05944929961,1167,5998.965684933079,Target
487,2025-12-15 10:15:00+05:30,2025-12-15 10:20:00+05:30,Short,3616.60009765625,3617.8725225978383,1571,-1998.9795832351715,Stop
488,2025-12-16 10:17:00+05:30,2025-12-16 10:19:00+05:30,Short,3626.5,3627.94704783851,1382,-1999.8201128209803,Stop
489,2025-12-17 10:16:00+05:30,2025-12-17 10:17:00+05:30,Short,3639.0,3640.599205837618,1250,-1999.0072970222172,Stop
490,2025-12-18 10:16:00+05:30,2025-12-18 10:19:00+05:30,Long,3576.89990234375,3584.1977297149247,822,5998.8140991055725,Target
491,2025-12-19 10:16:00+05:30,2025-12-19 10:27:00+05:30,Long,3615.89990234375,3619.993130233006,1465,5996.57885776006,Target
